tipo_concesion,titular,titulo,uso,autoridad_emisora,fecha,volumen_aguas_nacionales_m3_anio_limpio,volumen_m3_anio_original_limpio,anexos_descarga,volumen_m3_dia_limpio,volumen_m3_anio_limpio,tiene_coordenadas,coordenadas_matches,latitud_decimal,longitud_decimal,lat_grados,lat_minutos,lat_segundos,lat_hemisferio,lon_grados,lon_minutos,lon_segundos,lon_hemisferio,estado_descarga,municipio_descarga,region_hidrologica,cuenca,cuerpo_receptor,descarga_afluente,procedencia,forma_descargar,tipo_descarga,numero_descarga,record_key
descarga_aguas_residuales,Secretaria De La Defensa Nacional (unidad Habitacional Militar Tlajomulco Y 8/o Batallon De Fuerzas Especiales),08JAL154482/12CMGC13,Doméstico,Gerencia De Servicios A Usuarios,2014-01-23T00:00:00Z,0.0,0.0,1,63.94,23338.1,si,1,20.538555555555558,-103.47558333333333,20,32,18.8,N,103,28,32.1,W,JALISCO,TLAJOMULCO DE ZÚÑIGA,LERMA-SANTIAGO,0,SUELO (RIEGO EN AREAS VERDES),NO APLICA,INSTALACIONES DE LA U.H.M. TLAJOMULCO Y 8/O BATALLON DE FUERZAS ESPECIALES,PERMANENTE,,1,registro::08JAL154482/12CMGC13
descarga_aguas_residuales,Zoltek De Mexico Sa De Cv S.A. De C.V.,JAL151928,Industrial,Organismo De Cuenca Lerma Santiago Pacifico,2014-01-23T00:00:00Z,0.0,0.0,2,0,0,si,2,20.482223055555554,-103.23138944444445,20,28,56.003,N,103,13,53.002,W,JALISCO,TLAJOMULCO DE ZÚÑIGA,LERMA-SANTIAGO,206,SUELO,,,,,1,registro::JAL151928
descarga_aguas_residuales,Recal Estructuras S.A. De C.V.,JAL154297,Industrial,Organismo De Cuenca Lerma Santiago Pacifico,2014-01-23T00:00:00Z,0.0,0.0,1,0,0,si,1,20.488817222222224,-103.24222222222222,20,29,19.742,N,103,14,32.0,W,JALISCO,TLAJOMULCO DE ZÚÑIGA,LERMA-SANTIAGO,206,SUELO,,,,,1,registro::JAL154297
descarga_aguas_residuales,Linconsa  S.A. De C.V.,08JAL151923/12FMOC13,Industrial,Dirección General Del Organismo De Cuenca Lerma Santiago Pacífico,2013-07-11T00:00:00Z,0.0,0.0,1,0.7,255.49999999999997,si,1,20.43425,-103.41300000000001,20,26,3.3,N,103,24,46.8,W,JALISCO,TLAJOMULCO DE ZÚÑIGA,LERMA-SANTIAGO,0,ARROYO SIN NOMBRE,ARROYO SIN NOMBRE,PROCESO INDUSTRIAL,PERMANENTE,,1,registro::08JAL151923/12FMOC13
descarga_aguas_residuales,Industrias Bithenia  S.P.R. De R.L. De C.V.,08JAL152390/12FMOC12,Industrial,Dirección General Del Organismo De Cuenca Lerma Santiago Pacífico,2013-07-11T00:00:00Z,0.0,0.0,1,1,365,si,1,20.499722222222225,-103.5786111111111,20,29,59.0,N,103,34,43.0,W,JALISCO,TLAJOMULCO DE ZÚÑIGA,LERMA-SANTIAGO,0,ARROYO/CANAL SIN NOMBRE AF.PRESA HURTADO,PRESA DE HURTADO,SANITARIOS Y SERVICIO A EMPLEADOS,PERMANENTE,,1,registro::08JAL152390/12FMOC12
descarga_aguas_residuales,Aislantes Y Empaques  S.A. De C.V.,08JAL153995/12FMOC13,Industrial,Dirección General Del Organismo De Cuenca Lerma Santiago Pacífico,2013-09-10T00:00:00Z,0.0,0.0,2,13.8,5037,si,2,20.49013888888889,-103.49180555555556,20,29,24.5,N,103,29,30.5,W,JALISCO,TLAJOMULCO DE ZÚÑIGA,LERMA-SANTIAGO,0,POZO DE ABSORCION,INFILTRACION SUPERFICIAL,SANITARIOS Y SERVICIOS,INTERMITENTE,,1,registro::08JAL153995/12FMOC13
descarga_aguas_residuales,Tecnojal  S.A. De C.V.,08JAL153441/12IMDA12,Diferentes Usos,Dirección De Administración Del Agua En El Organismo De Cuenca Lerma Santiago Pacífico,2013-12-09T00:00:00Z,0.0,0.0,2,8.25,3011.25,si,2,20.547777777777778,-103.485,20,32,52.0,N,103,29,6.0,W,JALISCO,TLAJOMULCO DE ZÚÑIGA,LERMA-SANTIAGO,0,SUELO A TRAVES DE LECHO DE ABSORCION,INFILTRACION SUPERFICIAL,PROCESO INDUSTRIAL Y PURGAS DE LAS CALDERAS,PERMANENTE,,1,registro::08JAL153441/12IMDA12
descarga_aguas_residuales,Mexico Inversiones Sa De Cv,JAL132164,Servicios,Organismo De Cuenca Lerma Santiago Pacifico,2013-11-06T00:00:00Z,0.0,0.0,1,0,0,si,1,20.59166972222222,-103.44166722222222,20,35,30.011,N,103,26,30.002,W,JALISCO,TLAJOMULCO DE ZÚÑIGA,LERMA-SANTIAGO,206,SUELO,,,,,1,registro::JAL132164
descarga_aguas_residuales,Forsac Mexico  S.A. De C.V.,08JAL152377/12FMOC12,Industrial,Dirección General Del Organismo De Cuenca Lerma Santiago Pacífico,2013-05-27T00:00:00Z,0.0,0.0,1,30,10950,si,1,20.499472222222224,-103.26911111111112,20,29,58.1,N,103,16,8.8,W,JALISCO,TLAJOMULCO DE ZÚÑIGA,LERMA-SANTIAGO,0,INFILTRACION COMO RIEGO DE AREAS VERDES,INFILTRACION SUPERFICIAL,"BAÑOS, SANITARIOS Y COMEDOR",PERMANENTE,,1,registro::08JAL152377/12FMOC12
descarga_aguas_residuales,Palets  Empaques Y Embalajes  S.A. De C.V.,08JAL152055/12FMDA17,Industrial,Dirección De Administración Del Agua En El Organismo De Cuenca Lerma Santiago Pacífico,2013-05-24T00:00:00Z,0.0,0.0,1,0.9,328.5,si,1,20.465999999999998,-103.50063888888889,20,27,57.6,N,103,30,2.3,W,JALISCO,TLAJOMULCO DE ZÚÑIGA,LERMA-SANTIAGO,0,INFILTRACION AL SUB. POR TUB. RANURADA,INFILTRACION SUPERFICIAL,SERVICIOS DE SANITARIOS Y COMEDOR,INTERMITENTE,,1,registro::08JAL152055/12FMDA17
descarga_aguas_residuales,Daido Metal Mexico S.A. De C.V.,JAL153329,Industrial,Organismo De Cuenca Lerma Santiago Pacifico,2013-09-04T00:00:00Z,0.0,0.0,1,0,0,si,1,20.497555000000002,-103.57433333333333,20,29,51.198,N,103,34,27.6,W,JALISCO,TLAJOMULCO DE ZÚÑIGA,LERMA-SANTIAGO,222,RIO,,,,,1,registro::JAL153329
descarga_aguas_residuales,Impulsora Del Valle De Tlajomulco  S.A. De C.V.,08JAL135301/12IMOC09,Diferentes Usos,Dirección General Del Organismo De Cuenca Lerma Santiago Pacífico,2012-07-17T00:00:00Z,0.0,0.0,1,700,255500,si,1,20.528972222222222,-103.36141666666666,20,31,44.3,N,103,21,41.1,W,JALISCO,TLAJOMULCO DE ZÚÑIGA,LERMA-SANTIAGO,0,ARROYO SIN NOMBRE,RIO SANTIAGO,PLANTA DE TRATAMIENTO,PERMANENTE,,1,registro::08JAL135301/12IMOC09
descarga_aguas_residuales,Valentin Dominguez Morales,08JAL137273/12GMOC10,Pecuario,Dirección General Del Organismo De Cuenca Lerma Santiago Pacífico,2011-09-19T00:00:00Z,0.0,0.0,1,28.8,10512,si,1,20.47611111111111,-103.55638888888889,20,28,34.0,N,103,33,23.0,W,JALISCO,TLAJOMULCO DE ZÚÑIGA,LERMA-SANTIAGO,0,SUELO RIEGO AGRICOLA,INFILTRACION SUPERFICIAL,CRIA Y ENGORDA DE CERDOS,PERMANENTE,,1,registro::08JAL137273/12GMOC10
descarga_aguas_residuales,Colonos Bsa  A.C.,08JAL138209/12EMOC11,Servicios,Dirección General Del Organismo De Cuenca Lerma Santiago Pacífico,2011-01-04T00:00:00Z,0.0,0.0,2,1200,438000,si,2,20.571944444444444,-103.48305555555555,20,34,19.0,N,103,28,59.0,W,JALISCO,TLAJOMULCO DE ZÚÑIGA,LERMA-SANTIAGO,0,RIEGO DE AREAS VERDES,INFILTRACION SUPERFICIAL,SERVICIOS DE FRACCIONAMIENTO ZONA NORTE,PERMANENTE,,1,registro::08JAL138209/12EMOC11
descarga_aguas_residuales,Dulces Vero  S.A.De C.V.,08JAL138203/12FMOC10,Industrial,Dirección General Del Organismo De Cuenca Lerma Santiago Pacífico,2011-11-02T00:00:00Z,0.0,0.0,1,35,12775,si,1,20.444166666666668,-103.39055555555557,20,26,39.0,N,103,23,26.0,W,JALISCO,TLAJOMULCO DE ZÚÑIGA,LERMA-SANTIAGO,0,CANAL SIN NOMBRE,LAGUNA DE CAJITITLAN,PROCESO INDUSTRIAL Y SERVICIOS,PERMANENTE,,1,registro::08JAL138203/12FMOC10
descarga_aguas_residuales,Consorcio De Ingenieria Integral  S.A. De C.V.,08JAL138204/12EMOC10,Servicios,Dirección General Del Organismo De Cuenca Lerma Santiago Pacífico,2011-11-02T00:00:00Z,0.0,0.0,1,1920,700800,si,1,20.552500000000002,-103.37083333333332,20,33,9.0,N,103,22,15.0,W,JALISCO,TLAJOMULCO DE ZÚÑIGA,LERMA-SANTIAGO,0,CANAL NATURAL SIN NOMBRE,RIO GRANDE DE SANTIAGO,SERVICIOS DE FRACCIONAMIENTO,PERMANENTE,,1,registro::08JAL138204/12EMOC10
descarga_aguas_residuales,Caja Popular San Rafael  S.C.De A.P. De R.L. De C.V.,08JAL134077/12EMDA18,Servicios,Dirección De Administración Del Agua En El Organismo De Cuenca Lerma Santiago Pacífico,2010-02-08T00:00:00Z,0.0,0.0,1,18.81,6865.65,si,1,20.485555555555557,-103.27333333333333,20,29,8.0,N,103,16,24.0,W,JALISCO,TLAJOMULCO DE ZÚÑIGA,LERMA-SANTIAGO,0,RIEGO DE AREAS VERDES,INFILTRACCION RIEGO DE AREAS VERDES,"BAÑOS, REGADERAS Y SERVICIOS DE CLUB DEPORTIVO",PERMANENTE,,1,registro::08JAL134077/12EMDA18
descarga_aguas_residuales,Ke Desarrolladora  S.A. De C.V.,08JAL137040/12EMOC10,Servicios,Dirección General Del Organismo De Cuenca Lerma Santiago Pacífico,2010-07-14T00:00:00Z,0.0,0.0,1,543.15,198249.75,si,1,20.45583333333333,-103.40777777777778,20,27,21.0,N,103,24,28.0,W,JALISCO,TLAJOMULCO DE ZÚÑIGA,LERMA-SANTIAGO,0,ARROYO LA CAJILOTA,RIO SANTIAGO,FRACCIONAMIENTO HABITACIONAL,PERMANENTE,,1,registro::08JAL137040/12EMOC10
descarga_aguas_residuales,Casas Javer  S.A. De C.V.,08JAL136474/12EMOC10,Servicios,Dirección General Del Organismo De Cuenca Lerma Santiago Pacífico,2010-07-06T00:00:00Z,0.0,0.0,1,1036,378140,si,1,20.84722222222222,-103.4263888888889,20,50,50.0,N,103,25,35.0,W,JALISCO,TLAJOMULCO DE ZÚÑIGA,LERMA-SANTIAGO,0,ARROYO O CANAL SIN NOMBRE,RIO GRANDE DE SANTIAGO,EFLUENTE DE PLANTA DE TRATAMIENTO,PERMANENTE,,1,registro::08JAL136474/12EMOC10
descarga_aguas_residuales,Geo Jalisco  S.A. De C.V.,08JAL136470/12EMOC10,Servicios,Dirección General Del Organismo De Cuenca Lerma Santiago Pacífico,2010-03-26T00:00:00Z,0.0,0.0,1,4380,1598700,si,1,20.474166666666665,-103.26583333333333,20,28,27.0,N,103,15,57.0,W,JALISCO,TLAJOMULCO DE ZÚÑIGA,LERMA-SANTIAGO,0,ARROYO SIN NOMBRE,RIO GRANDE DE SANTIAGO,SERVICIOS DOMESTICOS DE VIVIENDA,PERMANENTE,,1,registro::08JAL136470/12EMOC10
descarga_aguas_residuales,Consorcio Hogar De Occidente  S.A. De C.V.,08JAL136475/12EMOC10,Servicios,Dirección General Del Organismo De Cuenca Lerma Santiago Pacífico,2010-12-02T00:00:00Z,0.0,0.0,2,1314,479610,si,2,20.470555555555553,-103.25805555555556,20,28,14.0,N,103,15,29.0,W,JALISCO,TLAJOMULCO DE ZÚÑIGA,LERMA-SANTIAGO,0,ARROYO SIN NOMBRE,RIO GRANDE DE SANTIAGO,EFLUENTE DE PLANTA DE TRATAMIENTO,PERMANENTE,,1,registro::08JAL136475/12EMOC10
descarga_aguas_residuales,Domus Desarrolladora Inmobiliaria  S.A. De C.V.,08JAL134727/12EMOC09,Servicios,Dirección General Del Organismo De Cuenca Lerma Santiago Pacífico,2010-01-28T00:00:00Z,0.0,0.0,1,49.3,17994.5,si,1,20.500916666666665,-103.42055555555557,20,30,3.3,N,103,25,14.0,W,JALISCO,TLAJOMULCO DE ZÚÑIGA,LERMA-SANTIAGO,0,ARROYO SECO,RIO GRANDE DE SANTIAGO,EFLUENTE DE PLANTA DE TRATAMIENTO,PERMANENTE,,1,registro::08JAL134727/12EMOC09
descarga_aguas_residuales,Tequilas Del Señor  S.A. De C.V.,08JAL136048/12FMDA19,Industrial,Dirección De Administración Del Agua En El Organismo De Cuenca Lerma Santiago Pacífico,2009-12-15T00:00:00Z,0.0,0.0,3,33.45,12209.250000000002,si,3,20.435,-103.33666666666666,20,26,6.0,N,103,20,12.0,W,JALISCO,TLAJOMULCO DE ZÚÑIGA,LERMA-SANTIAGO,0,SUELO RIEGO AGRICOLA,INFILTRACION SUPERFICIAL,PROCESO INDUSTRIAL Y SERVICIOS,PERMANENTE,,1,registro::08JAL136048/12FMDA19
descarga_aguas_residuales,Geo Jalisco  S.A. De C.V.,08JAL136183/12EMOC09,Servicios,Dirección General Del Organismo De Cuenca Lerma Santiago Pacífico,2009-12-15T00:00:00Z,0.0,0.0,4,7684,2804660,si,4,20.441388888888888,-103.30722222222222,20,26,29.0,N,103,18,26.0,W,JALISCO,TLAJOMULCO DE ZÚÑIGA,LERMA-SANTIAGO,0,RIEGO DE AREAS VERDES,INFILTRACION SUPERFICIAL,EFLUENTE DE PLANTA DE TRATAMIENTO,PERMANENTE,,1,registro::08JAL136183/12EMOC09
descarga_aguas_residuales,Inmobiliaria Farder. S.A. De C.V.,JAL136055,Industrial,Organismo De Cuenca Lerma Santiago Pacifico,2009-12-15T00:00:00Z,0.0,0.0,2,0,0,si,2,20.470554999999997,-103.50055555555555,20,28,13.998,N,103,30,2.0,W,JALISCO,TLAJOMULCO DE ZÚÑIGA,LERMA-SANTIAGO,222,SUELO,,,,,1,registro::JAL136055
descarga_aguas_residuales,Jaime Alberto Suarez Navarro  Martha Georgina Suarez Navarro,JAL136080,Industrial,Organismo De Cuenca Lerma Santiago Pacifico,2009-12-15T00:00:00Z,0.0,0.0,2,0,0,si,2,20.437613055555556,-103.24558333333333,20,26,15.407,N,103,14,44.1,W,JALISCO,TLAJOMULCO DE ZÚÑIGA,LERMA-SANTIAGO,206,RIO,,,,,1,registro::JAL136080
descarga_aguas_residuales,Tequilas Del Señor,08JAL135715/12FSOC26,Industrial,Organismo De Cuenca Lerma Santiago Pacifico,2009-03-12T00:00:00Z,0.0,0.0,1,0,0,si,1,20.435,-103.33305555555555,20,26,6.0,N,103,19,59.0,W,JALISCO,TLAJOMULCO DE ZÚÑIGA,LERMA-SANTIAGO,206,RIO,,,,,1,registro::08JAL135715/12FSOC26
descarga_aguas_residuales,P.H.I. Mexico S.A. De C.V.,08JAL133522/12EMOC08,Servicios,Dirección General Del Organismo De Cuenca Lerma Santiago Pacífico,2009-07-23T00:00:00Z,0.0,0.0,3,5,1825,si,3,20.514722222222222,-103.48472222222222,20,30,53.0,N,103,29,5.0,W,JALISCO,TLAJOMULCO DE ZÚÑIGA,LERMA-SANTIAGO,0,INFILTRACION A POZO DE ABSORCION,INFILTRACION SUPERFICIAL,SANITARIOS Y SERVICIOS,PERMANENTE,,1,registro::08JAL133522/12EMOC08
descarga_aguas_residuales,Francisco Javier Lopez Trujillo,08JAL133869/12GPOC09,Pecuario,Dirección General Del Organismo De Cuenca Lerma Santiago Pacífico,2009-07-22T00:00:00Z,0.0,0.0,1,28,10220,si,1,20.441666666666666,-103.49861111111112,20,26,30.0,N,103,29,55.0,W,JALISCO,TLAJOMULCO DE ZÚÑIGA,LERMA-SANTIAGO,0,SUELO RIEGO AGRICOLA,INFILTRACION SUPERFICIAL,PECUARIA,PERMANENTE,,1,registro::08JAL133869/12GPOC09
descarga_aguas_residuales,Electromanufacturas S. De R.L. De C.V.,08JAL130680/12EMDA16,Servicios,Dirección De Administración Del Agua En El Organismo De Cuenca Lerma Santiago Pacífico,2009-07-01T00:00:00Z,0.0,0.0,1,16,5840,si,1,20.480555555555554,-103.49694444444445,20,28,50.0,N,103,29,49.0,W,JALISCO,TLAJOMULCO DE ZÚÑIGA,LERMA-SANTIAGO,0,RIEGO DE AREAS VERDES,INFILTRACION SUPERFICIAL,SERVICIOS,PERMANENTE,,1,registro::08JAL130680/12EMDA16
descarga_aguas_residuales,Cabi Outlet Guadalajara  S.A. De C.V.,08JAL132202/12EADA17,Servicios,Dirección De Administración Del Agua En El Organismo De Cuenca Lerma Santiago Pacífico,2008-11-20T00:00:00Z,0.0,0.0,1,270,98550,si,1,20.51638888888889,-103.4863888888889,20,30,59.0,N,103,29,11.0,W,JALISCO,TLAJOMULCO DE ZÚÑIGA,LERMA-SANTIAGO,0,INFILTRACION SUPERFICIAL,INFILTRACION SUPERFICIAL,SERVICIOS,PERMANENTE,,1,registro::08JAL132202/12EADA17
descarga_aguas_residuales,Sanmina-sci Systems De Mexico  S.A. De C.V.,08JAL132337/12IRDA18,Diferentes Usos,Dirección De Administración Del Agua En El Organismo De Cuenca Lerma Santiago Pacífico,2008-11-20T00:00:00Z,0.0,0.0,3,1208.8,441212,si,3,20.503333333333334,-103.2761111111111,20,30,12.0,N,103,16,34.0,W,JALISCO,TLAJOMULCO DE ZÚÑIGA,LERMA-SANTIAGO,0,INFILTRACION RIEGO AREAS VERDES,INFILTRACION SUPERFICIAL,TRATAMINETO DE AGUA SANITARIA DE BAÑOS Y COMEDOR,PERMANENTE,,1,registro::08JAL132337/12IRDA18
descarga_aguas_residuales,Industrializadora De Lacteos Santa Anita S.A. De C.V.,08JAL129954/12FMOC08,Industrial,Dirección General Del Organismo De Cuenca Lerma Santiago Pacífico,2008-08-28T00:00:00Z,0.0,0.0,1,9,3285,si,1,20.552777777777777,-103.45333333333333,20,33,10.0,N,103,27,12.0,W,JALISCO,TLAJOMULCO DE ZÚÑIGA,LERMA-SANTIAGO,0,ARROYO SANTA ANITA,RIO SANTIAGO,PROCESO INDUSTRIAL Y SERVICIOS,PERMANENTE,,1,registro::08JAL129954/12FMOC08
descarga_aguas_residuales,Aeropuerto De Guadalajara  S.A. De C.V.,JAL130598,Servicios,Organismo De Cuenca Lerma Santiago Pacifico,2007-11-29T00:00:00Z,0.0,0.0,4,0,0,si,4,20.53083611111111,-103.29833472222222,20,31,51.01,N,103,17,54.005,W,JALISCO,TLAJOMULCO DE ZÚÑIGA,LERMA-SANTIAGO,206,SUELO,,,,,1,registro::JAL130598
descarga_aguas_residuales,Tres Reyes De Cajititlan  S.A. De C.V.,08JAL129971/12EMDA17,Servicios,Dirección De Administración Del Agua En El Organismo De Cuenca Lerma Santiago Pacífico,2007-06-13T00:00:00Z,96000.0,0.0,1,76,27740,si,1,20.429444444444446,-103.34222222222222,20,25,46.0,N,103,20,32.0,W,JALISCO,TLAJOMULCO DE ZÚÑIGA,LERMA-SANTIAGO,0,LAGUNA DE CAJITITLAN,LAGUNA DE CAJITITLAN,SERVICIOS Y SANITARIOS,PERMANENTE,,1,registro::08JAL129971/12EMDA17
descarga_aguas_residuales,Condominio Santa Anita,08JAL129735/12HMGR06,Publico Urbano,Dirección General Del Organismo De Cuenca Lerma Santiago Pacífico,2007-05-29T00:00:00Z,0.0,0.0,2,1600,584000,si,2,20.541666666666668,-103.46388888888889,20,32,30.0,N,103,27,50.0,W,JALISCO,TLAJOMULCO DE ZÚÑIGA,LERMA-SANTIAGO,0,RIO SANTIAGO,INFILTRACION SUPERFICIAL,USO DOMESTICO Y SERVICIOS,INTERMITENTE (OCTUBRE A MAYO),,1,registro::08JAL129735/12HMGR06
descarga_aguas_residuales,Proyectos Inmobiliarios De Culiacan  S.A. De C.V.,08JAL129402/12EMGR06,Servicios,Dirección General Del Organismo De Cuenca Lerma Santiago Pacífico,2007-02-16T00:00:00Z,0.0,0.0,1,990,361350,si,1,20.490833333333335,-103.48138888888889,20,29,27.0,N,103,28,53.0,W,JALISCO,TLAJOMULCO DE ZÚÑIGA,LERMA-SANTIAGO,0,ARROYO SIN NOMBRE,ARROYO SIN NOMBRE,EFLUENTE DE PLANTA DE TRATAMIENTO,PERMANENTE,,1,registro::08JAL129402/12EMGR06
descarga_aguas_residuales,Proyectos Inmobiliarios De Culiacan  S.A. De C.V.,08JAL128118/12IMGR06,Diferentes Usos,Dirección General Del Organismo De Cuenca Lerma Santiago Pacífico,2006-09-10T00:00:00Z,0.0,0.0,1,343,125195,si,1,20.508333333333333,-103.37833333333333,20,30,30.0,N,103,22,42.0,W,JALISCO,TLAJOMULCO DE ZÚÑIGA,LERMA-SANTIAGO,0,CANAL NATURAL AFLUENTE ARROYO LAS PINTAS,RIO SANTIAGO,PLANTA DE TRATAMIENTO,PERMANENTE,,1,registro::08JAL128118/12IMGR06
descarga_aguas_residuales,Proyectos Inmobiliarios De Culiacan  S.A. De C.V.,08JAL129333/12IMGR06,Diferentes Usos,Dirección General Del Organismo De Cuenca Lerma Santiago Pacífico,2006-09-10T00:00:00Z,0.0,0.0,1,279,101835,si,1,20.506944444444443,-103.37222222222222,20,30,25.0,N,103,22,20.0,W,JALISCO,TLAJOMULCO DE ZÚÑIGA,LERMA-SANTIAGO,0,ARROYO S/N EFLUENTE PRESA EL CUERVO,RIO SANTIAGO,DOMESTICO,LIBRE CON TUBERIA,DIFERENTES USOS,1,registro::08JAL129333/12IMGR06
descarga_aguas_residuales,Proyectos Inmobiliarios De Culiacan  S.A. De C.V.,08JAL129272/12CMGR06,Doméstico,Dirección General Del Organismo De Cuenca Lerma Santiago Pacífico,2006-09-27T00:00:00Z,0.0,0.0,1,279,101835,si,1,20.508055555555554,-103.36638888888888,20,30,29.0,N,103,21,59.0,W,JALISCO,TLAJOMULCO DE ZÚÑIGA,LERMA-SANTIAGO,0,ARROYO S/N AFLUENTE PRESA EL CUERVO,RIO SANTIAGO,DOMESTICO,LIBRE CON TUBERIA,MUNICIPAL,1,registro::08JAL129272/12CMGR06
descarga_aguas_residuales,Francisco Javier De La Asuncion Gutierrez Hermosillo Corvera,08JAL128994/12EMGR06,Servicios,Dirección General Del Organismo De Cuenca Lerma Santiago Pacífico,2006-08-14T00:00:00Z,0.0,0.0,1,900.4,328646,si,1,20.467777777777776,-103.41833333333334,20,28,4.0,N,103,25,6.0,W,JALISCO,TLAJOMULCO DE ZÚÑIGA,LERMA-SANTIAGO,0,ARROYO S/N,LA PRESA EL ZAPATERO,SERVICIOS Y PUBLICO URBANO,PERMANENTE,,1,registro::08JAL128994/12EMGR06
descarga_aguas_residuales,Aislantes Y Empaques  S.A. De C.V.,08JAL128942/12IMGR06,Diferentes Usos,Dirección General Del Organismo De Cuenca Lerma Santiago Pacífico,2006-07-21T00:00:00Z,0.0,0.0,2,7.8,2847,si,2,20.491111111111113,-103.15694444444445,20,29,28.0,N,103,9,25.0,W,JALISCO,TLAJOMULCO DE ZÚÑIGA,LERMA-SANTIAGO,0,INFILTRACION POZO DE ABSORCION,INFILTRACION SUPERFICIAL,PROCESO INDUSTRIAL,PERMANENTE,,1,registro::08JAL128942/12IMGR06
descarga_aguas_residuales,Comision Estatal Del Agua De Jalisco,JAL125681,Publico Urbano,Organismo De Cuenca Lerma Santiago Pacifico,2006-01-18T00:00:00Z,3.248208E8,3.248208E8,5,889920,324820800,si,5,20.784724444444446,-103.32472277777778,20,47,5.008,N,103,19,29.002,W,JALISCO,ZAPOPAN,LERMA-SANTIAGO,207,EMBALSES NATURALES Y ARTIFICIALES,,,,,1,registro::JAL125681
descarga_aguas_residuales,Proyectos Inmobiliarios De Culiacan  S.A. De C.V.,08JAL128116/12IAGR05,Diferentes Usos,Dirección General Del Organismo De Cuenca Lerma Santiago Pacífico,2005-10-21T00:00:00Z,0.0,0.0,1,1465,534725,si,1,20.513055555555557,-103.36333333333333,20,30,47.0,N,103,21,48.0,W,JALISCO,TLAJOMULCO DE ZÚÑIGA,LERMA-SANTIAGO,0,ARROYO DOLORES AFLUENTE ARROYO S/N,RIO SANTIAGO,PLANTA DE TRATAMIENTO,PERMANENTE,,1,registro::08JAL128116/12IAGR05
descarga_aguas_residuales,Proyectos Inmobiliarios De Culiacan  S.A. De C.V.,08JAL128117/12IAGR05,Diferentes Usos,Dirección General Del Organismo De Cuenca Lerma Santiago Pacífico,2005-10-21T00:00:00Z,0.0,0.0,1,611.1,223051.5,si,1,20.513055555555557,-103.37833333333333,20,30,47.0,N,103,22,42.0,W,JALISCO,TLAJOMULCO DE ZÚÑIGA,LERMA-SANTIAGO,0,DREN NATURAL,RIO SANTIAGO,PLANTA DE TRATAMIENTO,PERMANENTE,,1,registro::08JAL128117/12IAGR05
descarga_aguas_residuales,Siemens  S.A. De C.V.,JAL128013,Industrial,Organismo De Cuenca Lerma Santiago Pacifico,2005-08-07T00:00:00Z,0.0,0.0,1,0,0,si,1,20.581669722222223,-103.44305583333333,20,34,54.011,N,103,26,35.001,W,JALISCO,TLAJOMULCO DE ZÚÑIGA,LERMA-SANTIAGO,206,SUELO,,,,,1,registro::JAL128013
descarga_aguas_residuales,Proyectos Inmobiliarios De Culiacan  S.A. De C.V.,08JAL127904/12IMGR05,Diferentes Usos,Dirección General Del Organismo De Cuenca Lerma Santiago Pacífico,2005-01-06T00:00:00Z,0.0,0.0,1,746.9,272618.5,si,1,20.5125,-103.38277777777778,20,30,45.0,N,103,22,58.0,W,JALISCO,TLAJOMULCO DE ZÚÑIGA,LERMA-SANTIAGO,0,DREN NATURAL,RIO SANTIAGO,PLANTA DE TRATAMIENTO,PERMANENTE,,1,registro::08JAL127904/12IMGR05
descarga_aguas_residuales,Estopas Tratadas  S.A. De C.V.,08JAL124064/12FMGR01,Industrial,Dirección General Del Organismo De Cuenca Lerma Santiago Pacífico,2001-03-05T00:00:00Z,0.0,0.0,1,0.11,40.15,si,1,20.467499999999998,-103.22777777777777,20,28,3.0,N,103,13,40.0,W,JALISCO,TLAJOMULCO DE ZÚÑIGA,LERMA-SANTIAGO,0,ARRROYO SIN NOMBRE,NO APLICA,PROCESO INDUSTRIAL,PERMANENTE,,1,registro::08JAL124064/12FMGR01
descarga_aguas_residuales,Mega Empack  S.A. De C.V.,08JAL113301/12FPOC12,Industrial,Dirección General Del Organismo De Cuenca Lerma Santiago Pacífico,1999-10-18T00:00:00Z,0.0,0.0,1,1.72,627.8,si,1,20.432222222222222,-103.57638888888889,20,25,56.0,N,103,34,35.0,W,JALISCO,TLAJOMULCO DE ZÚÑIGA,LERMA-SANTIAGO,0,ARROYO SIN NOMBRE,NO APLICABLE,SERVICIOS SANITARIOS,PERMANENTE,,1,registro::08JAL113301/12FPOC12
descarga_aguas_residuales,Norma Patricia Kirshner Pujadas,08JAL113510/12EMGR99,Servicios,Dirección General Del Organismo De Cuenca Lerma Santiago Pacífico,1999-10-18T00:00:00Z,0.0,0.0,2,18.96,6920.400000000001,si,2,20.558333333333334,-103.45833333333334,20,33,30.0,N,103,27,30.0,W,JALISCO,TLAJOMULCO DE ZÚÑIGA,LERMA-SANTIAGO,0,SUELO INFILTRACION EN POZO DE ABSORCION,NO APLICABLE,SERVICIOS DE DESARROLLO HABITACIONAL,PERMANENTE,,1,registro::08JAL113510/12EMGR99
